System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),
Date,Time,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,
2026-07-30,12:40:28.887,0.09,2.41,0.04,0.55,2.15,37.65,2.28,0.63,0.70,0.0052,0.0003,5.85,5.15,68,7249.76,3010.06,3878.91,2.41,20.07,0.09,0.78,7.05,21.50,0.00,52.26,19.20,100.00,0.00,0.00,0.00,19.36,8.37,3.93,
2026-07-30,12:40:29.887,0.16,2.65,0.06,0.69,2.70,37.60,3.45,0.63,0.72,0.0031,0.0003,5.81,5.10,62,12298.60,4634.08,3878.60,2.65,22.12,0.16,1.32,8.63,21.45,0.00,51.04,18.88,100.00,0.00,0.00,0.00,22.93,11.97,3.94,
2026-07-30,12:40:30.886,0.17,2.68,0.06,0.70,2.74,39.55,3.76,0.63,0.62,0.0030,0.0003,5.99,5.20,62,13367.99,4983.73,3877.51,2.68,22.35,0.17,1.44,9.15,22.55,0.00,49.96,18.34,100.00,0.00,0.00,0.00,24.23,13.27,3.94,
2026-07-30,12:40:31.886,0.09,2.40,0.04,0.55,2.16,36.71,2.26,0.63,0.70,0.0050,0.0003,5.76,5.09,61,7275.15,3036.03,3880.22,2.40,19.97,0.09,0.78,7.06,26.01,0.00,47.20,19.73,100.00,0.00,0.00,0.00,19.62,8.61,3.94,
2026-07-30,12:40:32.887,0.17,2.73,0.06,0.72,2.80,36.85,3.74,0.64,0.63,0.0027,0.0003,5.76,5.08,62,13482.68,4940.26,3879.42,2.73,22.74,0.17,1.45,8.86,23.00,0.00,48.91,19.23,100.00,0.00,0.00,0.00,24.30,13.27,3.97,
2026-07-30,12:40:33.886,0.09,2.44,0.04,0.55,2.16,36.03,2.20,0.63,0.71,0.0049,0.0003,5.69,5.05,58,7315.67,2996.06,3878.85,2.44,20.35,0.09,0.79,6.99,24.17,0.00,49.02,19.82,100.00,0.00,0.00,0.00,19.36,8.44,3.93,
2026-07-30,12:40:34.887,0.18,2.68,0.07,0.77,2.99,38.47,3.76,0.62,0.61,0.0028,0.0003,5.91,5.18,58,13645.91,5083.20,3879.63,2.68,22.37,0.18,1.47,8.54,22.21,0.00,48.85,20.40,100.00,0.00,0.00,0.00,25.11,14.14,3.91,
2026-07-30,12:40:35.886,0.17,2.68,0.06,0.72,2.79,39.13,3.87,0.62,0.62,0.0029,0.0003,5.97,5.18,53,13380.52,4995.14,3882.24,2.68,22.32,0.17,1.44,9.00,24.38,0.00,47.67,18.96,100.00,0.00,0.00,0.00,24.35,13.39,3.89,
2026-07-30,12:40:36.886,0.09,2.43,0.04,0.56,2.19,36.13,2.17,0.63,0.71,0.0050,0.0003,5.72,5.09,57,7205.21,2963.07,3879.67,2.43,20.26,0.09,0.77,6.80,24.87,0.00,47.12,21.21,100.00,0.00,0.00,0.00,19.64,8.57,4.05,
2026-07-30,12:40:37.886,0.17,2.68,0.06,0.74,2.91,37.17,3.66,0.63,0.60,0.0028,0.0003,5.81,5.12,57,13060.61,4868.24,3877.02,2.68,22.36,0.17,1.40,8.43,22.43,0.00,48.29,20.85,100.00,0.00,0.00,0.00,24.33,13.35,3.92,
2026-07-30,12:40:38.886,0.17,2.76,0.06,0.68,2.65,35.95,3.38,0.64,0.63,0.0028,0.0003,5.69,5.07,54,13064.64,4736.71,3878.10,2.76,22.98,0.17,1.40,8.99,22.05,0.00,50.28,18.68,100.00,0.00,0.00,0.00,23.58,12.65,3.96,
2026-07-30,12:40:39.890,0.21,3.39,0.06,0.66,2.58,41.36,2.32,0.60,0.73,0.0026,0.0001,6.26,5.17,63,16066.85,4738.99,3881.65,3.39,28.25,0.21,1.72,9.23,24.33,0.00,47.91,18.53,100.00,0.00,0.00,0.00,23.92,12.85,4.03,
2026-07-30,12:40:40.890,0.23,2.73,0.08,0.62,2.40,39.19,4.22,0.65,0.75,0.0022,0.0002,6.14,5.31,65,17909.97,6566.26,3880.99,2.73,22.73,0.23,1.92,13.75,20.42,0.00,55.97,9.87,100.00,0.00,0.00,0.00,25.75,14.75,3.99,
2026-07-30,12:40:41.890,0.12,2.51,0.05,0.53,2.08,36.24,2.72,0.64,0.65,0.0040,0.0003,5.92,5.19,62,9076.98,3618.72,3878.26,2.51,20.90,0.12,0.98,8.74,19.34,0.00,56.09,15.84,100.00,0.00,0.00,0.00,20.38,9.40,3.99,
2026-07-30,12:40:42.890,0.31,2.97,0.11,0.83,3.26,67.21,4.39,0.51,0.71,0.0028,0.0002,8.20,6.15,45,24236.77,8147.79,3878.14,2.97,24.79,0.31,2.60,12.58,22.41,0.00,53.18,11.84,100.00,0.00,0.00,0.00,32.66,21.50,3.96,
2026-07-30,12:40:43.891,0.21,2.62,0.08,0.77,3.01,59.83,6.36,0.54,0.70,0.0036,0.0004,7.78,5.75,62,16526.56,6298.65,3878.65,2.62,21.87,0.21,1.78,10.53,21.97,0.00,51.69,15.81,100.00,0.00,0.00,0.00,26.97,15.92,3.90,
2026-07-30,12:40:44.891,0.09,2.44,0.04,0.51,2.00,35.75,1.99,0.64,0.75,0.0049,0.0003,5.71,5.09,66,7355.76,3011.83,3880.07,2.44,20.35,0.09,0.79,7.59,19.84,0.00,58.00,14.58,100.00,0.00,0.00,0.00,19.27,8.42,3.88,
2026-07-30,12:40:45.890,0.16,2.70,0.06,0.67,2.60,36.11,3.23,0.63,0.76,0.0029,0.0003,5.74,5.09,66,12579.17,4654.10,3877.52,2.70,22.52,0.16,1.35,8.99,21.51,0.00,49.36,20.14,100.00,0.00,0.00,0.00,22.92,12.08,3.86,
2026-07-30,12:40:46.890,0.16,2.67,0.06,0.66,2.59,39.74,3.72,0.63,0.72,0.0031,0.0003,6.00,5.19,61,12705.71,4756.18,3877.07,2.67,22.26,0.16,1.37,9.25,26.44,0.00,46.21,18.10,100.00,0.00,0.00,0.00,23.26,12.32,3.94,
2026-07-30,12:40:47.890,0.09,2.40,0.04,0.52,2.03,36.82,1.93,0.63,0.76,0.0051,0.0003,5.77,5.11,63,7278.28,3037.00,3876.75,2.40,19.97,0.09,0.78,7.51,24.34,0.00,47.79,20.36,100.00,0.00,0.00,0.00,19.42,8.63,3.82,
2026-07-30,12:40:48.890,0.16,2.66,0.06,0.64,2.50,35.90,3.14,0.64,0.74,0.0030,0.0003,5.87,5.16,66,12106.96,4551.41,3880.81,2.66,22.17,0.16,1.30,9.15,20.75,0.00,51.47,18.64,100.00,0.00,0.00,0.00,22.68,11.80,3.88,
2026-07-30,12:40:49.890,0.09,2.37,0.04,0.52,2.03,34.70,1.99,0.63,0.69,0.0047,0.0003,5.98,5.24,67,7313.65,3085.88,3881.73,2.37,19.75,0.09,0.79,7.65,18.50,0.00,56.84,17.01,100.00,0.00,0.00,0.00,19.42,8.54,3.86,
2026-07-30,12:40:50.889,0.15,2.48,0.06,0.64,2.50,37.55,3.30,0.63,0.84,0.0031,0.0003,6.06,5.24,57,11987.88,4840.69,3878.69,2.48,20.64,0.15,1.29,9.75,21.37,0.00,52.47,16.40,100.00,0.00,0.00,0.00,22.73,11.88,3.83,
2026-07-30,12:40:51.889,0.16,2.57,0.06,0.73,2.86,40.41,3.64,0.62,0.78,0.0032,0.0003,6.04,5.25,67,12690.73,4944.20,3882.67,2.57,21.39,0.16,1.36,8.69,26.41,0.00,44.21,20.69,100.00,0.00,0.00,0.00,24.22,13.10,4.00,
2026-07-30,12:40:52.891,0.09,2.25,0.04,0.61,2.39,37.34,2.34,0.64,0.69,0.0052,0.0003,5.79,5.12,67,7220.66,3208.31,3881.14,2.25,18.76,0.09,0.78,6.76,21.59,0.00,56.12,15.53,100.00,0.00,0.00,0.00,20.02,9.11,3.92,
2026-07-30,12:40:53.890,0.17,2.72,0.06,0.67,2.60,38.73,3.50,0.63,0.65,0.0030,0.0003,5.93,5.19,67,13116.37,4828.79,3877.40,2.72,22.64,0.17,1.41,9.33,21.10,0.00,53.33,16.23,100.00,0.00,0.00,0.00,23.61,12.77,3.84,
2026-07-30,12:40:54.891,0.19,2.68,0.07,0.62,2.43,38.20,3.58,0.65,0.78,0.0026,0.0002,5.90,5.17,49,14521.10,5421.36,3881.56,2.68,22.32,0.19,1.56,11.21,21.75,0.00,50.40,16.64,100.00,0.00,0.00,0.00,23.78,12.96,3.80,
2026-07-30,12:40:55.892,0.17,2.62,0.06,0.56,2.20,41.73,3.17,0.64,0.72,0.0032,0.0002,6.16,5.32,66,13013.19,4972.12,3879.84,2.62,21.81,0.17,1.40,11.36,21.43,0.00,53.54,13.66,100.00,0.00,0.00,0.00,22.91,12.07,3.82,
2026-07-30,12:40:56.892,0.17,2.64,0.07,0.68,2.65,39.22,3.78,0.63,0.65,0.0029,0.0003,6.06,5.18,67,13514.51,5109.81,3877.60,2.64,22.04,0.17,1.45,9.69,24.72,0.00,49.63,15.96,100.00,0.00,0.00,0.00,24.54,13.70,3.79,
2026-07-30,12:40:57.892,0.09,2.35,0.04,0.55,2.13,37.10,2.21,0.63,0.71,0.0051,0.0003,5.98,5.19,67,7250.66,3085.15,3878.99,2.35,19.58,0.09,0.78,7.27,27.12,0.00,45.27,20.33,100.00,0.00,0.00,0.00,19.74,8.87,3.85,
2026-07-30,12:40:58.892,0.29,3.27,0.09,0.76,2.97,45.16,3.70,0.59,0.68,0.0020,0.0002,6.57,5.29,66,22397.68,6851.53,3876.50,3.27,27.24,0.29,2.41,11.59,23.25,0.00,47.38,17.79,100.00,0.00,0.00,0.00,28.46,17.52,3.83,
2026-07-30,12:40:59.891,0.16,2.64,0.06,0.66,2.56,35.87,3.02,0.63,0.75,0.0029,0.0002,5.84,5.16,67,12275.29,4655.53,3879.86,2.64,21.97,0.16,1.32,9.14,20.28,0.00,50.92,19.66,100.00,0.00,0.00,0.00,23.30,12.43,3.84,
2026-07-30,12:41:00.892,0.09,2.39,0.04,0.53,2.06,35.56,1.72,0.62,0.77,0.0049,0.0002,5.80,5.11,67,7236.46,3028.00,3879.83,2.39,19.92,0.09,0.78,7.40,22.09,0.00,48.35,22.16,100.00,0.00,0.00,0.00,19.37,8.48,3.87,
2026-07-30,12:41:01.891,0.17,2.66,0.06,0.67,2.62,37.81,3.31,0.62,0.67,0.0029,0.0002,5.99,5.16,67,13231.42,4977.11,3880.26,2.66,22.15,0.17,1.42,9.55,21.00,0.00,49.42,20.03,100.00,0.00,0.00,0.00,24.12,13.23,3.84,
2026-07-30,12:41:02.892,0.11,2.50,0.05,0.57,2.23,36.22,2.27,0.62,0.73,0.0041,0.0003,5.90,5.19,51,8917.96,3569.56,3880.29,2.50,20.82,0.11,0.96,8.06,25.64,0.00,44.71,21.58,100.00,0.00,0.00,0.00,20.70,9.86,3.80,
2026-07-30,12:41:03.892,0.26,3.28,0.08,0.73,2.84,42.35,3.23,0.60,0.65,0.0021,0.0002,6.52,5.39,67,19944.89,6080.88,3878.16,3.28,27.33,0.26,2.14,10.75,23.37,0.00,51.66,14.22,100.00,0.00,0.00,0.00,27.31,16.32,3.85,
2026-07-30,12:41:04.892,0.16,2.62,0.06,0.68,2.64,33.58,3.33,0.64,0.71,0.0027,0.0003,5.85,5.26,68,12646.00,4818.65,3876.94,2.62,21.87,0.16,1.36,9.18,16.21,0.00,58.05,16.56,100.00,0.00,0.00,0.00,23.43,12.56,3.85,
2026-07-30,12:41:05.892,0.09,2.34,0.04,0.54,2.09,33.69,1.90,0.62,0.71,0.0047,0.0003,5.93,5.32,68,7239.96,3090.90,3878.11,2.34,19.52,0.09,0.78,7.42,19.22,0.00,52.50,20.87,100.00,0.00,0.00,0.00,19.62,8.68,3.86,
2026-07-30,12:41:06.892,0.18,2.57,0.07,0.71,2.75,38.76,3.82,0.61,0.59,0.0028,0.0003,6.24,5.36,67,13667.62,5317.31,3881.60,2.57,21.42,0.18,1.47,9.70,16.47,0.00,53.77,20.06,100.00,0.00,0.00,0.00,24.69,13.80,3.84,
2026-07-30,12:41:07.892,0.17,2.65,0.06,0.72,2.80,33.77,3.50,0.64,0.56,0.0026,0.0003,5.86,5.24,67,13188.72,4968.72,3878.00,2.65,22.12,0.17,1.42,8.91,16.12,0.00,54.18,20.79,100.00,0.00,0.00,0.00,24.22,13.32,3.85,
2026-07-30,12:41:08.892,0.19,2.56,0.07,0.69,2.69,53.12,4.02,0.57,0.71,0.0037,0.0003,7.21,5.43,46,14419.26,5640.77,3877.38,2.56,21.30,0.19,1.55,10.56,17.66,0.00,53.73,18.04,100.00,0.00,0.00,0.00,23.97,13.00,3.84,
2026-07-30,12:41:09.892,0.21,2.94,0.07,0.73,2.86,39.87,3.76,0.62,0.76,0.0025,0.0002,6.15,5.29,67,15968.25,5434.55,3881.27,2.94,24.49,0.21,1.71,9.56,23.64,0.00,49.17,17.63,100.00,0.00,0.00,0.00,25.53,14.52,3.89,
2026-07-30,12:41:10.894,0.20,2.70,0.07,0.50,1.93,43.23,3.67,0.64,0.69,0.0028,0.0002,6.36,5.40,68,15472.33,5725.79,3880.54,2.70,22.52,0.20,1.66,14.90,25.23,0.00,47.09,12.78,100.00,0.00,0.00,0.00,23.94,13.09,3.78,
2026-07-30,12:41:11.897,0.17,2.66,0.06,0.71,2.79,37.98,3.77,0.63,0.60,0.0029,0.0003,5.96,5.30,67,13167.33,4948.83,3880.18,2.66,22.17,0.17,1.41,8.92,19.48,0.00,52.25,19.35,100.00,0.00,0.00,0.00,24.47,13.54,3.89,
2026-07-30,12:41:12.897,0.17,2.64,0.06,0.71,2.77,38.63,3.82,0.63,0.60,0.0029,0.0003,6.03,5.26,68,13289.12,5038.52,3879.45,2.64,21.98,0.17,1.43,9.14,21.57,0.00,50.37,18.91,100.00,0.00,0.00,0.00,24.54,13.64,3.86,
2026-07-30,12:41:13.897,0.25,2.95,0.09,0.77,3.02,70.92,2.89,0.49,0.75,0.0036,0.0001,8.40,6.23,45,19525.08,6612.76,3879.11,2.95,24.61,0.25,2.10,11.00,28.17,0.00,43.74,17.09,100.00,0.00,0.00,0.00,29.60,18.48,3.87,
2026-07-30,12:41:14.896,0.19,2.46,0.08,0.75,2.93,60.49,6.13,0.52,0.75,0.0040,0.0004,7.95,5.79,60,15093.35,6128.25,3880.15,2.46,20.52,0.19,1.62,10.52,26.24,0.00,44.80,18.44,100.00,0.00,0.00,0.00,26.53,15.49,3.86,
2026-07-30,12:41:15.896,0.15,2.56,0.06,0.67,2.61,37.31,3.35,0.63,0.77,0.0032,0.0003,5.92,5.17,56,11500.78,4493.93,3880.29,2.56,21.33,0.15,1.23,8.64,25.46,0.00,48.06,17.83,100.00,0.00,0.00,0.00,22.55,11.75,3.78,
2026-07-30,12:41:16.896,0.21,3.33,0.06,0.66,2.59,45.14,2.59,0.59,0.71,0.0028,0.0002,6.55,5.32,60,16229.68,4874.99,3878.36,3.33,27.74,0.21,1.74,9.45,20.18,0.00,51.17,19.20,100.00,0.00,0.00,0.00,23.95,12.99,3.84,
2026-07-30,12:41:17.896,0.17,2.58,0.06,0.69,2.69,40.16,3.51,0.62,0.79,0.0031,0.0003,6.09,5.21,54,12936.26,5023.47,3878.97,2.58,21.46,0.17,1.39,9.38,21.67,0.00,49.12,19.84,100.00,0.00,0.00,0.00,23.30,12.48,3.78,
2026-07-30,12:41:18.896,0.09,2.35,0.04,0.54,2.11,37.27,2.32,0.63,0.70,0.0051,0.0003,5.88,5.21,57,7251.40,3087.75,3877.85,2.35,19.57,0.09,0.78,7.35,22.91,0.00,51.05,18.69,100.00,0.00,0.00,0.00,19.71,8.90,3.79,
2026-07-30,12:41:19.896,0.16,2.62,0.06,0.67,2.61,37.55,3.44,0.63,0.77,0.0031,0.0003,5.90,5.22,56,12154.72,4641.67,3878.77,2.62,21.82,0.16,1.31,8.94,26.48,0.00,45.54,19.05,100.00,0.00,0.00,0.00,22.96,12.15,3.77,
2026-07-30,12:41:20.896,0.16,2.53,0.06,0.64,2.51,38.89,3.49,0.62,0.84,0.0032,0.0003,5.94,5.20,57,12109.34,4783.62,3879.03,2.53,21.10,0.16,1.30,9.58,28.36,0.00,43.64,18.42,100.00,0.00,0.00,0.00,23.03,12.22,3.76,
2026-07-30,12:41:21.902,0.10,2.33,0.04,0.54,2.12,37.09,2.30,0.62,0.80,0.0050,0.0003,5.80,5.15,56,7416.81,3178.93,3878.84,2.33,19.44,0.10,0.80,7.55,26.79,0.00,44.11,21.56,100.00,0.00,0.00,0.00,19.77,8.94,3.80,
2026-07-30,12:41:22.901,0.28,3.26,0.09,0.78,3.03,45.55,4.19,0.59,0.69,0.0021,0.0002,6.53,5.30,58,21710.03,6650.23,3880.65,3.26,27.20,0.28,2.33,11.03,27.83,0.00,43.85,17.29,100.00,0.00,0.00,0.00,28.47,17.53,3.80,
2026-07-30,12:41:23.901,0.17,2.62,0.06,0.70,2.72,39.00,3.65,0.63,0.73,0.0030,0.0003,5.91,5.23,61,13045.89,4972.65,3879.06,2.62,21.86,0.17,1.40,9.19,19.70,0.00,54.46,16.65,100.00,0.00,0.00,0.00,23.77,12.98,3.77,
2026-07-30,12:41:24.901,0.09,2.37,0.04,0.56,2.17,36.84,2.30,0.63,0.71,0.0050,0.0003,5.73,5.13,61,7321.05,3094.84,3879.95,2.37,19.71,0.09,0.79,7.16,24.43,0.00,51.43,16.98,100.00,0.00,0.00,0.00,19.84,8.99,3.81,
2026-07-30,12:41:25.901,0.17,2.40,0.07,0.67,2.63,44.32,3.93,0.61,0.87,0.0033,0.0003,6.23,5.31,65,13282.46,5535.96,3881.49,2.40,19.99,0.17,1.43,10.57,33.39,0.00,38.89,17.14,100.00,0.00,0.00,0.00,24.39,13.48,3.81,
2026-07-30,12:41:26.901,0.09,2.40,0.04,0.54,2.12,37.12,2.24,0.63,0.71,0.0051,0.0003,5.73,5.12,65,7338.11,3063.62,3878.50,2.40,19.96,0.09,0.79,7.26,24.96,0.00,47.93,19.85,100.00,0.00,0.00,0.00,19.37,8.55,3.80,
2026-07-30,12:41:27.900,0.23,2.74,0.09,0.60,2.34,42.10,4.70,0.65,0.75,0.0023,0.0003,6.09,5.29,62,18206.74,6641.83,3878.89,2.74,22.84,0.23,1.96,14.25,29.17,0.00,42.82,13.76,100.00,0.00,0.00,0.00,26.71,15.76,3.87,
2026-07-30,12:41:28.900,0.18,2.62,0.07,0.61,2.38,38.88,3.80,0.64,0.81,0.0028,0.0003,5.88,5.20,65,14061.09,5357.22,3880.65,2.62,21.87,0.18,1.51,11.30,25.74,0.00,45.10,17.86,100.00,0.00,0.00,0.00,23.90,12.99,3.86,
2026-07-30,12:41:29.900,0.09,2.43,0.04,0.55,2.16,35.88,2.19,0.63,0.71,0.0049,0.0003,5.69,5.11,66,7272.45,2996.26,3878.03,2.43,20.23,0.09,0.78,6.97,21.23,0.00,51.28,20.52,100.00,0.00,0.00,0.00,19.56,8.66,3.89,
2026-07-30,12:41:30.900,0.15,2.59,0.06,0.65,2.52,36.10,3.18,0.64,0.81,0.0032,0.0003,5.84,5.17,66,11293.59,4368.25,3878.12,2.59,21.54,0.15,1.21,8.71,25.01,0.00,48.63,17.64,100.00,0.00,0.00,0.00,21.84,10.90,3.89,
2026-07-30,12:41:31.900,0.15,2.55,0.06,0.66,2.59,35.36,3.56,0.66,0.76,0.0029,0.0003,5.89,5.17,67,12021.54,4705.62,3881.42,2.55,21.29,0.15,1.29,9.12,18.46,0.00,59.79,12.63,100.00,0.00,0.00,0.00,22.82,11.85,3.93,
2026-07-30,12:41:32.899,0.16,2.89,0.06,0.69,2.71,39.67,2.52,0.61,0.67,0.0032,0.0002,6.11,5.20,47,12438.01,4307.02,3879.38,2.89,24.07,0.16,1.34,8.00,23.98,0.00,51.55,16.48,100.00,0.00,0.00,0.00,23.08,12.14,3.85,
2026-07-30,12:41:33.899,0.20,2.90,0.07,0.76,2.95,39.65,3.62,0.63,0.78,0.0025,0.0002,6.01,5.15,67,15608.53,5377.38,3875.62,2.90,24.19,0.20,1.68,9.16,20.87,0.00,54.39,15.57,100.00,0.00,0.00,0.00,24.95,13.97,3.94,
2026-07-30,12:41:34.899,0.09,2.40,0.04,0.56,2.18,35.91,2.25,0.64,0.70,0.0050,0.0003,5.69,5.09,67,7202.12,3002.38,3877.75,2.40,19.99,0.09,0.77,6.93,20.58,0.00,54.25,18.25,100.00,0.00,0.00,0.00,19.81,8.87,3.94,
2026-07-30,12:41:35.899,0.16,2.60,0.06,0.67,2.61,37.02,3.30,0.63,0.79,0.0031,0.0003,5.77,5.10,67,12047.31,4632.05,3881.46,2.60,21.67,0.16,1.29,8.93,17.13,0.00,54.38,19.56,100.00,0.00,0.00,0.00,22.82,11.88,3.93,
2026-07-30,12:41:36.901,0.15,2.61,0.06,0.68,2.65,36.79,3.33,0.64,0.78,0.0031,0.0003,5.76,5.10,67,11995.83,4591.20,3880.88,2.61,21.77,0.15,1.29,8.70,15.92,0.00,56.62,18.76,100.00,0.00,0.00,0.00,22.82,11.85,3.94,
2026-07-30,12:41:37.902,0.09,2.38,0.04,0.56,2.19,36.89,2.25,0.63,0.70,0.0051,0.0003,5.78,5.14,52,7191.54,3020.67,3879.02,2.38,19.84,0.09,0.77,6.94,20.69,0.00,53.68,18.68,100.00,0.00,0.00,0.00,19.83,8.84,3.98,
2026-07-30,12:41:38.901,0.17,2.73,0.06,0.71,2.76,34.16,3.35,0.64,0.65,0.0026,0.0003,5.57,5.04,62,13009.04,4772.73,3878.73,2.73,22.71,0.17,1.40,8.69,19.60,0.00,52.43,19.28,100.00,0.00,0.00,0.00,24.14,13.20,3.91,
2026-07-30,12:41:39.900,0.17,2.70,0.06,0.71,2.78,36.70,3.45,0.63,0.65,0.0027,0.0003,5.77,5.13,64,13402.88,4968.67,3877.79,2.70,22.48,0.17,1.44,8.99,17.14,0.00,55.74,18.13,100.00,0.00,0.00,0.00,24.57,13.65,3.89,
2026-07-30,12:41:40.901,0.10,2.36,0.04,0.55,2.13,39.46,2.26,0.61,0.73,0.0053,0.0003,5.95,5.17,67,7426.50,3147.47,3881.59,2.36,19.66,0.10,0.80,7.42,23.43,0.00,48.44,20.72,100.00,0.00,0.00,0.00,19.66,8.68,3.93,
2026-07-30,12:41:41.901,0.17,2.66,0.06,0.73,2.83,36.58,3.76,0.64,0.58,0.0028,0.0003,5.82,5.15,67,13167.02,4941.66,3878.82,2.66,22.20,0.17,1.41,8.77,24.56,0.00,47.74,18.93,100.00,0.00,0.00,0.00,24.64,13.66,3.94,
2026-07-30,12:41:42.901,0.09,2.40,0.04,0.55,2.15,36.37,2.14,0.63,0.71,0.0051,0.0003,5.75,5.12,66,7193.31,3001.26,3876.90,2.40,19.97,0.09,0.77,7.02,21.07,0.00,51.38,20.53,100.00,0.00,0.00,0.00,19.31,8.39,3.89,
2026-07-30,12:41:43.901,0.16,2.64,0.06,0.71,2.77,37.39,3.49,0.63,0.76,0.0030,0.0003,5.81,5.12,67,12608.94,4784.38,3876.64,2.64,21.96,0.16,1.36,8.68,25.67,0.00,46.65,19.01,100.00,0.00,0.00,0.00,23.29,12.36,3.91,
2026-07-30,12:41:44.901,0.34,3.01,0.11,0.88,3.43,72.22,4.51,0.50,0.70,0.0027,0.0002,8.33,6.17,44,26311.31,8743.87,3878.17,3.01,25.08,0.34,2.83,12.83,25.38,0.00,47.39,14.40,100.00,0.00,0.00,0.00,34.34,23.12,3.97,
2026-07-30,12:41:45.900,0.24,2.49,0.10,0.62,2.40,68.00,6.56,0.56,0.72,0.0037,0.0004,8.32,5.99,66,18587.04,7463.10,3878.53,2.49,20.75,0.24,2.00,15.64,28.20,0.00,44.00,12.16,100.00,0.00,0.00,0.00,28.38,17.23,3.91,
2026-07-30,12:41:46.899,0.18,2.65,0.07,0.71,2.75,38.61,3.95,0.64,0.67,0.0027,0.0003,5.89,5.17,67,14161.06,5345.58,3876.27,2.65,22.08,0.18,1.52,9.78,24.03,0.00,49.24,16.95,100.00,0.00,0.00,0.00,25.29,14.32,3.92,
2026-07-30,12:41:47.900,0.17,2.61,0.07,0.75,2.93,38.09,3.73,0.64,0.67,0.0029,0.0003,5.84,5.14,61,13296.20,5091.38,3876.78,2.61,21.76,0.17,1.43,8.73,23.37,0.00,50.02,17.87,100.00,0.00,0.00,0.00,24.80,13.83,3.91,
2026-07-30,12:41:48.899,0.09,2.35,0.04,0.57,2.24,35.41,2.18,0.64,0.76,0.0049,0.0003,5.64,5.03,66,7189.63,3056.29,3876.26,2.35,19.60,0.09,0.77,6.88,21.06,0.00,52.08,19.98,100.00,0.00,0.00,0.00,19.59,8.63,3.95,
2026-07-30,12:41:49.899,0.17,2.73,0.06,0.70,2.74,37.31,3.58,0.64,0.68,0.0028,0.0003,5.82,5.16,67,13347.28,4881.60,3877.58,2.73,22.79,0.17,1.43,8.98,24.37,0.00,47.36,19.30,100.00,0.00,0.00,0.00,24.07,12.99,4.02,
2026-07-30,12:41:50.899,0.10,2.33,0.04,0.53,2.07,37.57,1.84,0.61,0.86,0.0051,0.0002,5.84,5.15,66,7405.16,3179.83,3881.03,2.33,19.41,0.10,0.80,7.72,23.59,0.00,46.56,22.13,100.00,0.00,0.00,0.00,19.48,8.41,4.00,
2026-07-30,12:41:51.901,0.18,2.66,0.07,0.68,2.64,37.68,3.52,0.62,0.71,0.0028,0.0003,5.89,5.15,67,13649.06,5123.62,3882.06,2.66,22.20,0.18,1.46,9.75,27.33,0.00,43.68,19.23,100.00,0.00,0.00,0.00,24.84,13.70,4.04,
2026-07-30,12:41:52.901,0.17,2.56,0.07,0.67,2.61,37.52,3.49,0.62,0.81,0.0029,0.0003,5.98,5.20,67,12953.42,5053.64,3878.99,2.56,21.36,0.17,1.39,9.75,24.11,0.00,51.04,15.10,100.00,0.00,0.00,0.00,24.11,12.94,4.09,
2026-07-30,12:41:53.901,0.09,2.39,0.04,0.54,2.10,37.04,1.78,0.61,0.81,0.0051,0.0002,5.79,5.13,68,7277.58,3039.87,3881.53,2.39,19.95,0.09,0.78,7.28,18.88,0.00,51.27,22.57,100.00,0.00,0.00,0.00,19.52,8.38,4.07,
2026-07-30,12:41:54.901,0.29,3.30,0.09,0.77,3.01,46.31,3.80,0.58,0.72,0.0021,0.0002,6.51,5.24,67,22143.39,6711.39,3879.80,3.30,27.49,0.29,2.38,11.20,24.49,0.00,46.76,17.55,100.00,0.00,0.00,0.00,28.71,17.42,4.14,
2026-07-30,12:41:55.901,0.12,2.48,0.05,0.59,2.31,38.39,2.57,0.62,0.80,0.0040,0.0003,5.91,5.19,50,9568.69,3862.01,3878.93,2.48,20.65,0.12,1.03,8.40,20.27,0.00,54.38,16.95,100.00,0.00,0.00,0.00,21.43,10.17,4.15,
2026-07-30,12:41:56.901,0.12,2.50,0.05,0.63,2.44,38.24,2.89,0.64,0.77,0.0040,0.0003,5.90,5.20,67,9680.10,3877.71,3878.80,2.50,20.80,0.12,1.04,8.00,18.19,0.00,61.13,12.68,100.00,0.00,0.00,0.00,21.52,10.30,4.15,
